date_of_extract,post_text,Post ID,Page ID,Page name,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Negative feedback from users: Hide all,Negative feedback from users: Hide,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,source_file,Impressions,Negative feedback from users,Unique negative feedback from users,Unique negative feedback from users: Hide all,Unique negative feedback from users: Hide,"3-second video views by top audience (F, 35-44)","3-second video views by top audience (F, 45-54)","3-second video views by top audience (F, 55-64)","3-second video views by top audience (F, 65+)","3-second video views by top audience (F, 25-34)","3-second video views by top audience (F, 18-24)","3-second video views by top audience (M, 45-54)","3-second video views by top audience (M, 35-44)","3-second video views by top audience (M, 65+)","3-second video views by top audience (M, 55-64)","3-second video views by top audience (M, 25-34)",3-second video views by country (United States (US)),3-second video views by country (Canada (CA)),3-second video views by country (Mexico (MX)),3-second video views by country (Australia (AU)),3-second video views by country (British Virgin Islands (VG)),3-second video views by country (South Korea (KR)),3-second video views by country (Greece (GR)),3-second video views by country (Taiwan (TW)),3-second video views by country (Spain (ES)),3-second video views by country (Germany (DE)),3-second video views by country (Kenya (KE)),3-second video views by country (Thailand (TH)),3-second video views by country (Lebanon (LB)),3-second video views by country (India (IN)),3-second video views by country (Montenegro (ME)),3-second video views by country (Portugal (PT)),3-second video views by country (Malawi (MW)),3-second video views by country (Pakistan (PK)),3-second video views by country (Philippines (PH)),3-second video views by country (Sweden (SE)),"3-second video views by top audience (M, 18-24)",3-second video views by country (United Kingdom (GB)),3-second video views by country (Puerto Rico (PR)),3-second video views by country (Japan (JP)),3-second video views by country (Romania (RO)),3-second video views by country (Netherlands (NL)),3-second video views by country (Nigeria (NG)),3-second video views by country (Turkey (TR)),3-second video views by country (Italy (IT)),3-second video views by country (New Zealand (NZ)),3-second video views by country (Singapore (SG)),3-second video views by country (Argentina (AR)),3-second video views by country (Ukraine (UA)),3-second video views by country (Fiji (FJ)),3-second video views by country (Poland (PL)),3-second video views by country (Nepal (NP)),3-second video views by country (Austria (AT)),3-second video views by country (Vietnam (VN)),3-second video views by country (Peru (PE)),3-second video views by country (Switzerland (CH)),3-second video views by country (Israel (IL)),3-second video views by country (Ireland (IE)),3-second video views by country (Malaysia (MY)),3-second video views by country (South Africa (ZA)),3-second video views by country (Saudi Arabia (SA)),3-second video views by country (Macedonia (MK)),3-second video views by country (Costa Rica (CR)),3-second video views by country (Guernsey (GG)),3-second video views by country (Cyprus (CY)),3-second video views by country (American Samoa (AS)),3-second video views by country (Jamaica (JM)),3-second video views by country (Norway (NO)),3-second video views by country (Serbia (RS)),3-second video views by country (Brazil (BR)),3-second video views by country (United Arab Emirates (AE)),3-second video views by country (Georgia (GE)),3-second video views by country (Hungary (HU))
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,Ready to make a difference for special education? ,1146564940851372,100064936292137,Council for Exceptional Children,NA,0,06/12/2025 13:01,N/A,https://www.facebook.com/cechq/posts/pfbid02BKCFwpr71wkT6iLadwcESUKbpBguShLpuNRKQ481WVpefUTUWe2ReNXn4pqp8Cysl,0,0,Photos,NA,NA,NA,NA,Lifetime,2766,1925,37,30,1,6,38,14,12,12,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,This framework supports teachers' use of diagnosti,1146535030854363,100064936292137,Council for Exceptional Children,NA,0,06/12/2025 12:00,N/A,https://www.facebook.com/cechq/posts/pfbid02JAq2jjqXDGaWtHDTf91MFUeWexewUvacXmUMbu6mXihf3upYMHyBVdGeGkruEUVRl,0,0,Photos,NA,NA,NA,NA,Lifetime,3567,2494,22,13,0,9,69,30,14,25,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,"Meet Krishangi Shroff, CEC's 2025 Yes I Can Award ",1146349087539624,100064936292137,Council for Exceptional Children,NA,0,06/12/2025 07:03,N/A,https://www.facebook.com/cechq/posts/pfbid02KPGc5hHFrDVSQFXYXMhynnYvM4iFim1khzoF4AzdDPUqjTDpyPWYzui6iQ7KiXb9l,0,0,Photos,NA,NA,NA,NA,Lifetime,2104,1591,18,17,0,1,11,7,3,1,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,Will we see you at #CEC2026? Registration is now o,1145709504270249,100064936292137,Council for Exceptional Children,NA,0,06/11/2025 10:35,N/A,https://www.facebook.com/cechq/posts/pfbid0X2Qc3oxATiC6Vcm5bWELTXdcwhNeuUAuTKBLBdQJ7Cp4BN5KRPgzCHPgcALELUHMl,0,0,Photos,NA,NA,NA,NA,Lifetime,2097,1571,14,12,0,2,45,23,5,17,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,"Join Stacie Dojonovic, Executive Director of DCDT,",1145637844277415,100064936292137,Council for Exceptional Children,NA,0,06/11/2025 08:32,N/A,https://www.facebook.com/cechq/posts/pfbid032jxeZre4ifV6V7obnWUg44h5xaneVbnBxLWm2awapiq6BA8HYbDHL3S1NQvtvra5l,0,0,Photos,NA,NA,NA,NA,Lifetime,2990,2141,19,10,0,9,47,20,7,20,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,CEC is proud to highlight two outstanding scholars,1144780507696482,100064936292137,Council for Exceptional Children,NA,0,06/10/2025 06:52,N/A,https://www.facebook.com/cechq/posts/pfbid02jRfVjMjhGg6D2MiR1Kkegh321zijbQZ9WEUFH7QpjttCyMbCRbcShQDYoapVbzhCl,0,0,Photos,NA,NA,NA,NA,Lifetime,2137,1607,37,35,1,1,10,5,3,2,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,Using the recommendations outlined in this article,1144739651033901,100064936292137,Council for Exceptional Children,NA,0,06/10/2025 06:00,N/A,https://www.facebook.com/cechq/posts/pfbid02jMx7HESFsJKBFXoRFRkiQknqGjenpEu9ZmcoksDvNns48HPhqEo4dab8TvueSikrl,0,0,Links,NA,NA,NA,NA,Lifetime,1292,969,12,12,0,0,20,4,NA,16,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,Great news! You now have until June 13 to submit y,1144210861086780,100064936292137,Council for Exceptional Children,NA,0,06/09/2025 12:45,N/A,https://www.facebook.com/cechq/posts/pfbid0Z1x9czpcqXfkZ3N5S9AANFTzrAkYyecN5ZBxvqy1obTeugFUA9978RTKqs6f7jgKl,0,0,Photos,NA,NA,NA,NA,Lifetime,2478,1877,14,13,0,1,40,12,15,13,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,TOMORROW: Join CEC Senior Policy and Advocacy Advi,1144044767770056,100064936292137,Council for Exceptional Children,NA,0,06/09/2025 07:46,N/A,https://www.facebook.com/cechq/posts/pfbid0KUx3TTRhZ9a3tnz1ANFtVvAYo8tN34EWUn3u9uNMcvWKnu65TeWXWmZDdnbiVW8yl,0,0,Photos,NA,NA,NA,NA,Lifetime,5158,3309,75,37,6,32,108,49,17,42,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,DBI enables teachers to determine if an interventi,1141748154666384,100064936292137,Council for Exceptional Children,NA,0,06/06/2025 08:43,N/A,https://www.facebook.com/cechq/posts/pfbid0tk37KP4iGwcUMWaMPPEvY4iqpxBdr7vNv4Y6ZM5Zi7y5Y8BDv3MC9W47fLSdiJ9Gl,0,0,Photos,NA,NA,NA,NA,Lifetime,5023,3666,37,32,0,5,131,55,15,61,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,Using attack strategies in conjunction with schema,1141107801397086,100064936292137,Council for Exceptional Children,NA,0,06/05/2025 12:00,N/A,https://www.facebook.com/cechq/posts/pfbid022vLUqZsvBnxA8sJoTfB9xBA2VJ8gVTXQH9KZ2vC22LkcnCdfFc9Pz71NV43sK8eyl,0,0,Text,NA,NA,NA,NA,Lifetime,2426,1756,9,7,0,2,58,28,NA,30,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,About 15% of the total student population in Ameri,1140857878088745,100064936292137,Council for Exceptional Children,NA,0,06/05/2025 05:01,N/A,https://www.facebook.com/cechq/posts/pfbid02mWfkSgLt4f5tWiN6aohQ3aLmiKWYAAZmjp8x3m7RkRM3qj2oTC2v964rM5SHn8CDl,0,0,Photos,NA,NA,NA,NA,Lifetime,7406,5635,58,37,1,20,98,50,23,25,2,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,"On May 30, the U.S. Department of Education releas",1140380828136450,100064936292137,Council for Exceptional Children,NA,0,06/04/2025 13:01,N/A,https://www.facebook.com/cechq/posts/pfbid05YU4Z788qP9pGExbzA1LzN6sWBsnXazwAdRtguUtb3YA8DGzteUjJmwREZ3MFXQhl,0,0,Photos,NA,NA,NA,NA,Lifetime,6627,4150,115,61,1,53,202,99,14,89,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,Ready to share your expertise and shape the future,1140157638158769,100064936292137,Council for Exceptional Children,NA,0,06/04/2025 06:36,N/A,https://www.facebook.com/cechq/posts/pfbid0JAcRSZE8nTfHrpuUzg1iVSXCScXLVFrTT941ZcTtbcd3u9HrPyH33P57GPVmUCq4l,0,0,Photos,NA,NA,NA,NA,Lifetime,2758,2011,11,10,0,1,48,22,10,16,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,The training framework for special education licen,1139601748214358,100064936292137,Council for Exceptional Children,NA,0,06/03/2025 13:01,N/A,https://www.facebook.com/cechq/posts/pfbid0A8q7nBHMHhVUrEnU4EiZ2mytPNQWpw87dx8ky4G6N4xMamoN3zQ8crsDDa8L6oFhl,0,0,Photos,NA,NA,NA,NA,Lifetime,2752,1912,14,6,7,1,93,81,2,10,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,Meet CEC's Partner of the Month: UNT's Special Edu,1139419491565917,100064936292137,Council for Exceptional Children,NA,0,06/03/2025 07:40,N/A,https://www.facebook.com/cechq/posts/pfbid01A7iZrhvpfVHJSBQaDokEevPuELeYcPypC7qPAqMt2nrkk27uRwGda58vXZwV51el,0,0,Photos,NA,NA,NA,NA,Lifetime,3891,2363,43,35,6,2,114,75,16,23,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,Evidence-based math instructional practices in a c,1139352848239248,100064936292137,Council for Exceptional Children,NA,0,06/03/2025 06:00,N/A,https://www.facebook.com/cechq/posts/pfbid09aPs5z8HZdVxV6WTKMwyD8gXbkyWM1mVaDUL9gfNs1kK5oT5KEmfiub3ERTcCR7al,0,0,Photos,NA,NA,NA,NA,Lifetime,4066,2835,46,27,0,19,62,23,17,22,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,The U.S. Department of Education’s FY 2026 budget ,1138859874955212,100064936292137,Council for Exceptional Children,NA,0,06/02/2025 14:33,N/A,https://www.facebook.com/cechq/posts/pfbid02JBuAUKaV9fuVGc7VYtUyQq94StwkpcnrqTZwMqaHdKr6n9bH5TtVCFgvZfYWRfPl,0,0,Photos,NA,NA,NA,NA,Lifetime,58058,29784,1655,1051,130,474,2746,1947,190,609,NA,1,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,"In celebration of Pride Month, we honor the voices",1138645284976671,100064936292137,Council for Exceptional Children,NA,0,06/02/2025 07:55,N/A,https://www.facebook.com/cechq/posts/pfbid0fVdkUB7LRobEWNRaWv5q178WvTFLHKHdSrEy8hMKQvC8YaNXn8Q5Q2Twb7koc7hfl,0,0,Photos,NA,NA,NA,NA,Lifetime,6572,4365,343,302,2,39,84,59,17,8,NA,1,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,ADMINS: Join us for this exciting webinar to prepa,1136414468533086,100064936292137,Council for Exceptional Children,NA,0,05/30/2025 11:01,N/A,https://www.facebook.com/cechq/posts/pfbid02dh7sezvrYa7YpV4f31kwZcTq5Lhpj4arZe4AFqZHHWM8wX6U9yD6LEsDLShzp5kMl,0,0,Photos,NA,NA,NA,NA,Lifetime,2098,1503,12,9,0,3,19,7,2,10,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,Are you joining us for #SELS2025? Stand up for edu,1136326408541892,100064936292137,Council for Exceptional Children,NA,0,05/30/2025 08:25,N/A,https://www.facebook.com/cechq/posts/pfbid02ShSZTd2ooFqeHbzsTGKWWtbSy8Bo3VSy4uVbKqwhSaQD63vfz1QwF3xGELd4TDzWl,0,0,Photos,NA,NA,NA,NA,Lifetime,2394,1753,20,19,0,1,24,10,6,8,NA,1,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,The program enables Bucks IU paraprofessionals who,1135530571954809,100064936292137,Council for Exceptional Children,NA,0,05/29/2025 07:21,N/A,https://www.facebook.com/cechq/posts/pfbid035UrtYjn9VkW2yc3L26FYfqqmJem4U2WjbMd54EoCEs13yK2NNDasxjdqcbPXj595l,0,0,Photos,NA,NA,NA,NA,Lifetime,1615,1194,6,5,0,1,5,1,3,1,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,Station learning can help to ensure strong academi,1135479151959951,100064936292137,Council for Exceptional Children,NA,0,05/29/2025 06:00,N/A,https://www.facebook.com/cechq/posts/pfbid02fNyJebAvNDUSnVPoHaw4KbFpPosUtm1aEjs5xmcJHe6hc6MLnZGoXWmwDsqDg4DEl,0,0,Text,NA,NA,NA,NA,Lifetime,2006,1499,6,5,0,1,41,22,NA,19,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-17-Apr-30-2025_Jul-17-2025_175523157509950,Have you signed up to be a reviewer for #CEC2026? ,1134741122033754,100064936292137,Council for Exceptional Children,NA,0,05/28/2025 06:26,N/A,https://www.facebook.com/cechq/posts/pfbid01FFRZPBLTQJkjk53Z8zLWrjzmsGKxZR8h4UQnQAifq1FEjERXDbnygPdBijDJrzul,0,0,Photos,NA,NA,NA,NA,Lifetime,3341,2450,22,17,0,5,85,30,17,38,NA,NA,NA,NA,NA,NA,NA,2025-05-17-Apr-30-2025_Jul-17-2025_1755231575099506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
